X1,X2,X3,Y
1.5111915909288873,5.596842613165935,9.857784488918153,19.62551900310027
9.303962569762245,6.556873457249782,4.587294690955787,29.159849043495136
9.736348875699882,5.361548145239571,6.803352208511651,23.5019636512198
9.688562584583652,5.329187972679362,5.154398165786159,26.381103349214758
4.891759409116472,3.6906779441708104,5.6862175103808,19.291664592810978
2.0143041485640882,1.2267777865948308,4.769366224530639,15.44472530031122
5.310234943977021,7.230697510439674,6.096839625341667,27.376777855486413
9.267787505405657,2.0518447914857494,3.3925843974256082,16.428682229770732
6.592831315014042,4.413364567089179,7.171723855532999,20.14009122779537
1.1856147590346842,9.833022098265873,6.2018230635783365,18.701108297993898
8.05762100051285,7.180419110263203,1.9687860762470253,21.735147259287018
7.519734445806544,6.969173083125417,7.340706531928822,22.61466095381187
3.0885556073454383,7.024144186491361,1.3005061840884016,21.279425503226918
7.758085402394172,3.9907661931048417,9.719568212036991,28.66615731686364
3.6082383411084535,4.767985796361611,6.1208264078705525,24.280555851802255
2.61958398715995,4.183165780023662,9.667545542304039,22.002254427082
8.099249727965626,9.488953681914255,6.023334826446715,25.527191379290116
6.665983443283138,4.2266760465896525,8.149954942347406,22.41186677219499
7.748662903499149,8.72546967136276,3.0523213637182534,26.778593671174605
8.457973947065327,7.376743650684764,3.4420293969955766,27.116799527083568
4.5867735634635425,6.586530762576104,2.1837971079229006,23.08399244157997
8.915210948438858,7.476559153993317,9.311679909619949,26.392346209756255
1.3468525718719775,3.312155750498266,8.995443406032948,21.223411511574582
8.403794935945484,6.472936910970679,6.684460826935972,31.16627078341041
3.904426510764359,5.979787427880032,8.762104068602643,23.8056664608445
3.1734803053876646,4.137842883494043,2.9740387188686896,10.904256633115327
9.023595744629137,5.759533839248806,6.4024829402891905,22.418160686859395
1.3561387368894589,8.615660480543003,2.515503865499544,14.106516036887962
2.1559938728788666,6.264646136437109,1.6672093766925618,17.08654829444439
6.546155165104686,7.545823476365775,7.983261492732378,23.334326127751975
3.8728165256721443,2.4570767085501126,7.738687656018376,17.20571636470826
6.7821000441010435,8.147965836243014,6.325570033496687,26.236765988291474
5.326370598321305,9.060889767370835,2.8916807115289056,19.044218746533954
1.4152562266671294,4.5574547594938855,2.496000935771504,15.15137999051191
2.328254813740274,5.213738452007447,5.277643118872905,19.824779644749327
7.186606731004918,2.5079521522327317,4.734073525058671,21.818126315744916
8.473662169540589,2.4614167806530665,9.60920141326358,26.418797774690148
2.8692095861837883,3.385862066692417,8.457566441036084,16.450265935635713
1.3566281055147595,5.099705445263281,6.271836728132866,13.874887446103731
9.82779847977844,7.749391292289178,5.120064644095162,28.84044783463783
9.47228950899586,1.4439964781422248,3.342042785566346,16.50782401109425
5.757128284188135,7.887350878871107,1.7310670947957711,20.896711297069626
2.476514652910332,7.665021126894701,8.050106501852392,25.620758412480384
7.3353332771363675,1.1752467325884577,3.6986305334229193,20.09191968000485
2.9165812470723123,9.38130657871489,9.775370002591249,31.57912538659107
1.6451193386938088,8.021473388046422,2.4729480001191995,15.733816382105996
7.8116527327682075,7.976506792363362,3.1887342681250415,27.018062923722695
5.17666892573963,4.0662560781771075,1.7260901704911586,13.536765705362544
1.476104618268574,4.613417187136373,6.578581976085881,22.64883328476249
5.52864837424263,4.268047521391029,8.454295479463287,20.87989339758638
6.896572091386161,8.457274851148851,1.4948860648930413,23.865930357446913
4.311710251061099,1.781702593626109,5.615998133048465,13.783670581944808
3.0072654522218096,5.914726331830346,2.601775533063637,19.284591824207656
7.732796601908485,4.326976314503517,2.124329624710843,22.365886344182528
6.932640931123501,3.6084935199292425,4.558956977947388,23.93688856864405
6.867154003962488,7.163224885777111,3.512664730154045,27.33518969232149
3.92761366588131,3.4698387623957734,2.5852544128155728,14.815696289599153
5.818353261241384,9.067313467519734,5.733543232640668,21.823576030303013
2.6021213155211194,6.159846526576788,2.2370716953209144,19.00190718929062
5.579343234078874,9.65076973625845,8.816837673648315,28.432319961475876
5.426524851124397,5.238633050339438,2.9100573160409784,19.19025539213793
6.1503957772336815,7.865699572436512,6.3242328373044945,23.7418671383934
5.907865549291049,4.955958295674108,8.031665928569113,25.72144013684934
9.977017614368012,7.267601975688221,9.843093753998295,28.880908539173852
3.9610437102095584,7.360205738728109,4.366234198046656,20.933974743130563
3.325117134838952,8.706175172626388,1.5259664020580201,14.449338277171764
5.975153574248787,9.089461986831036,6.005921752450507,27.112781261987134
5.398463068429423,8.648547933259415,4.37138859233685,25.797564987581286
5.827254226274155,7.18426376225416,9.695182906363796,32.53195969946961
8.946039888430095,9.668837735587447,6.0030578824353205,28.23515150233068
2.3256114045788534,9.653810414015476,9.682156116165839,23.362074574835813
2.1123658515378545,4.59778543091648,9.943881901085675,20.035168746973856
2.28337309805523,1.7938905122799895,3.9914085711731664,17.43627838613687
2.5049465236547626,2.2336299749228647,7.264346872953785,20.032192984455662
1.5182187405100005,7.7407457092069,2.290147573850177,12.738067343721028
6.662923193215445,6.1304366437986095,9.680682603981564,30.077317151567808
1.3960584692636182,2.2376087298454026,9.334256742684952,21.031445852099772
3.703773498651236,4.664339222062599,6.8016500831957485,21.228902567786573
1.2045331023593024,2.623774411120694,7.770702411572251,18.921581215599982
9.622897840387221,3.2751110266677745,9.500177438547647,25.038404207892874
4.863999485615137,2.231613512575356,6.625212786831151,15.050626643348686
4.441556248807033,9.14960915228617,5.370685495388662,28.731043836540742
1.3179643897644198,6.7816164258023335,9.571164036657086,19.977657020502555
8.307270708330641,4.3474853288026045,5.976203686545127,28.20392928141495
1.7160510942144558,2.26469802531203,3.5449454016447164,15.953854056309632
2.5597000507609478,3.717967668986777,5.844489653636198,14.05201384156529
1.0492695064756785,9.07489771752664,1.2470266312349687,19.239789835738115
9.285646895530553,5.734225668692317,1.7035926168652304,17.4628605952636
1.6979985044163364,1.2629833327681386,4.168363966295112,15.85679846004288
4.783828660402463,7.520503792649011,6.519853748298564,22.858939315833943
1.1496231374826027,8.354891944883096,2.6105415896582986,14.180693891351886
5.228073181241054,1.1562702736411015,4.992943709561825,15.466582254286147
7.5921954578182165,8.661901316793049,5.268853074630129,28.60132519647879
6.920091095373064,5.069870633437488,4.1145328191996295,24.294900743709032
8.102817412668625,8.279622341510413,2.4334052019455714,28.47097040767313
9.24747129891245,1.504054598263077,1.5598861005218965,15.139475243646459
7.483867543150471,5.564276198275246,2.548949613136572,23.46947627627656
1.6718103345159736,9.198288562617984,7.639887376358684,23.458336752626998
2.434606055216347,3.360761499773327,9.963125131570862,20.51732003940294
3.8097001776673394,2.166174091128387,7.130163846988562,17.82614861254944
